Item Name,Item Description,Department Name,Custom Field 3,Custom Field 1,Regular Price,MSRP,PIMG_ID,Custom Field 2,Size,Qty 1,On Order Qty,Attribute,Custom Field 4,Custom Field 5,END
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,4,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,6,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,8,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,10,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,12,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,14,10,0,platinum,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,2,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,4,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,6,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,8,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,10,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,12,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,14,10,0,red,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,2,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,4,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,6,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,8,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,10,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,12,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,14,10,0,black,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,2,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,4,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,6,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,8,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,10,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,12,10,0,midnight.blue,,,
D1401,D1401,Issue New York,Womens Apparel,1/7/2011,350,445,,Cocktail Dresses,14,10,0,midnight.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,2,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,4,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,6,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,8,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,10,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,12,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,14,10,0,platinum.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,2,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,4,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,6,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,8,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,10,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,12,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,14,10,0,red.blue,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,2,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,4,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,6,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,8,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,10,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,12,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,14,10,0,midnight.blue.black,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,2,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,4,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,6,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,8,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,10,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,12,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,14,10,0,black.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,2,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,4,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,6,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,8,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,10,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,12,10,0,silver.ivory,,,
DF137,DF137,Issue New York,Womens Apparel,1/7/2011,350,475,,Cocktail Dresses,14,10,0,silver.ivory,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,4,10,0,as.shown,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,6,10,0,as.shown,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,8,10,0,as.shown,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,10,10,0,as.shown,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,12,10,0,as.shown,,,
D25L,D25L,Issue New York,Womens Apparel,1/7/2011,355,440,,Evening Dresses,14,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,4,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,6,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,8,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,10,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,12,10,0,as.shown,,,
D27S,D27S,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,14,10,0,as.shown,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,14,10,0,red,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,14,10,0,ivory,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,black,,,
SA2131,SA2131,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,14,10,0,black,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,XS,10,0,army.green,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,S,10,0,army.green,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,M,10,0,army.green,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,L,10,0,army.green,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,XS,10,0,vanilla,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,S,10,0,vanilla,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,M,10,0,vanilla,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,L,10,0,vanilla,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,XS,10,0,black,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,S,10,0,black,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,M,10,0,black,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,L,10,0,black,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,XS,10,0,red,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,S,10,0,red,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,M,10,0,red,,,
DF154,DF154,Issue New York,Womens Apparel,1/7/2011,275,350,,Evening Dresses,L,10,0,red,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,2,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,4,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,6,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,8,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,10,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,12,10,0,ivory.black,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,2,10,0,black.ivory,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,4,10,0,black.ivory,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,6,10,0,black.ivory,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,8,10,0,black.ivory,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,10,10,0,black.ivory,,,
DF15L,DF15L,Issue New York,Womens Apparel,1/7/2011,330,425,,Cocktail Dresses,12,10,0,black.ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,ivory,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,black,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,platinum,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,2,10,0,midnight.blue,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,4,10,0,midnight.blue,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,6,10,0,midnight.blue,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,8,10,0,midnight.blue,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,10,10,0,midnight.blue,,,
D720AB,D720AB,Issue New York,Womens Apparel,1/7/2011,330,410,,Cocktail Dresses,12,10,0,midnight.blue,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,4,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,6,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,8,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,10,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,12,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,14,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,16,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,18,10,0,white.black,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,4,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,6,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,8,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,10,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,12,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,14,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,16,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,18,10,0,black.white,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,4,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,6,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,8,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,10,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,12,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,14,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,16,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,18,10,0,blue.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,4,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,6,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,8,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,10,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,12,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,14,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,16,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,18,10,0,brown.animal,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,4,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,6,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,8,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,10,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,12,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,14,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,16,10,0,fuschia,,,
D0353,D0353,Issue New York,Womens Apparel,1/7/2011,275,365,,Evening Dresses,18,10,0,fuschia,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,bronze,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,vanilla,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,2,10,0,army.green,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,4,10,0,army.green,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,6,10,0,army.green,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,8,10,0,army.green,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,10,10,0,army.green,,,
DF100,DF100,Issue New York,Womens Apparel,1/7/2011,310,405,,Cocktail Dresses,12,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,vanilla,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,black,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,2,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,4,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,6,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,8,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,10,10,0,army.green,,,
DF148,DF148,Issue New York,Womens Apparel,1/7/2011,290,375,,Cocktail Dresses,12,10,0,army.green,,,
ZD0001,ZD0001,Issue New York,Womens Apparel,1/7/2011,275,365,,Cocktail Dresses,4,10,0,black,,,
